x,y,z,,
-0.0663058,0.000704106,0.000636628,,
-0.0678075,0.000678945,0.0025416,,
-0.0678077,0.0006791,0.00190658,,
-0.0678078,0.000679232,0.00127153,,
-0.0678074,0.000679519,0.000636636,,
-0.069311,0.000672914,0.00254158,,
-0.0693096,0.000673052,0.00190656,,
-0.0693084,0.000673231,0.00127152,,
-0.069309,0.000673432,0.000636625,,
-0.0708125,0.000650447,0.00254155,,
-0.0708129,0.000650806,0.00190651,,
-0.0708092,0.000651183,0.00127144,,
-0.0708105,0.000651954,0.000636527,,
-0.0723163,0.000641961,0.00254151,,
-0.0723138,0.000642378,0.00190648,,
-0.0723131,0.00064256,0.0012714,,
-0.0723129,0.000642888,0.00063649,,
-0.0738163,0.000658242,0.00254149,,
-0.0738155,0.000658676,0.00190645,,
-0.0738178,0.000658866,0.00127139,,
-0.0738164,0.000659317,0.000636505,,
-0.0753199,0.000649754,0.00254147,,
-0.0753193,0.000650145,0.00190643,,
-0.0753208,0.000650013,0.00127136,,
-0.0753204,0.000650439,0.000636496,,
-0.0768203,0.000635229,0.00254146,,
-0.0768211,0.000635486,0.00190644,,
-0.0768215,0.000635345,0.00127133,,
-0.0768194,0.000635412,0.000636474,,
-0.078322,0.000627754,0.00254145,,
-0.0783242,0.000628259,0.00190642,,
-0.0783251,0.0006283,0.00127134,,
-0.0783235,0.000628877,0.000636467,,
-0.079826,0.000607312,0.00254145,,
-0.0798251,0.000607904,0.00190641,,
-0.0798264,0.000608426,0.00127131,,
-0.0798249,0.000609029,0.000636443,,
-0.0813287,0.000594594,0.00254146,,
-0.0813307,0.000594789,0.00190643,,
-0.0813303,0.000594454,0.0012713,,
-0.0813282,0.000594493,0.000636438,,
-0.0828325,0.000622217,0.00254149,,
-0.0828344,0.000622362,0.00190646,,
-0.0828343,0.000621989,0.00127134,,
-0.0828316,0.000621779,0.000636466,,
-0.0843367,0.000598885,0.00254153,,
-0.0843376,0.000599099,0.00190651,,
-0.0843355,0.000598846,0.0012714,,
-0.0843345,0.00059893,0.000636509,,
-0.0858393,0.00059795,0.00254155,,
-0.0858377,0.000598498,0.00190655,,
-0.0858375,0.000598669,0.00127148,,
-0.0858349,0.000598941,0.000636625,,
-0.087341,0.00058217,0.00254154,,
-0.0873406,0.000582619,0.00190653,,
-0.0873386,0.000582766,0.00127145,,
-0.0873389,0.000582945,0.000636591,,
-0.0888425,0.000582274,0.00254152,,
-0.0888396,0.000582315,0.00190649,,
-0.0888403,0.000581827,0.0012714,,
-0.088841,0.000582032,0.000636475,,
-0.0903459,0.000588007,0.0025415,,
-0.0903436,0.000588132,0.00190647,,
-0.0903436,0.000587963,0.00127142,,
-0.0903434,0.00058784,0.000636514,,
-0.0918472,0.000568926,0.00254149,,
-0.0918441,0.00056918,0.00190645,,
-0.0918428,0.000569098,0.00127138,,
-0.0918439,0.000569277,0.000636482,,
-0.0933495,0.000580292,0.00254149,,
-0.0933477,0.000580613,0.00190645,,
-0.0933467,0.000580754,0.00127135,,
-0.0933466,0.000580555,0.000636444,,
-0.0948524,0.000574782,0.00254152,,
-0.0948504,0.000575077,0.00190649,,
-0.0948507,0.000574322,0.00127141,,
-0.0948499,0.000574054,0.000636515,,
-0.0963586,0.000578355,0.00254154,,
-0.0963553,0.000578867,0.00190652,,
-0.0963524,0.000579299,0.00127145,,
-0.0963493,0.000579853,0.000636573,,
-0.0978599,0.000570254,0.00254154,,
-0.0978592,0.000570718,0.00190653,,
-0.0978574,0.000570767,0.00127144,,
-0.0978533,0.000570741,0.000636574,,
-0.0993602,0.000564324,0.00254154,,
-0.0993621,0.000564858,0.00190651,,
-0.0993616,0.000565361,0.00127144,,
-0.0993584,0.000565965,0.000636545,,
-0.100861,0.000551566,0.00254153,,
-0.100863,0.000551861,0.00190649,,
-0.100862,0.000551885,0.00127144,,
-0.100861,0.000552103,0.00063657,,
-0.102364,0.000553628,0.00254151,,
-0.102365,0.000553887,0.00190647,,
-0.102362,0.000554055,0.00127139,,
-0.102364,0.000554116,0.000636481,,
-0.103869,0.000548523,0.00254152,,
-0.103868,0.000548869,0.00190648,,
-0.103867,0.000549877,0.00127138,,
-0.103866,0.00055103,0.000636462,,
-0.105372,0.000555055,0.00254154,,
-0.105371,0.000555478,0.00190652,,
-0.105369,0.000555553,0.00127146,,
-0.105369,0.000555914,0.000636588,,
-0.106873,0.000534371,0.00254154,,
-0.106873,0.000535073,0.00190652,,
-0.106871,0.000535354,0.00127146,,
-0.10687,0.000535801,0.000636628,,
-0.108374,0.00052793,0.00254151,,
-0.108374,0.000528233,0.00190647,,
-0.108372,0.000528116,0.00127138,,
-0.108371,0.000528315,0.000636487,,
-0.109878,0.000533979,0.0025415,,
-0.109874,0.000534806,0.00190645,,
-0.109872,0.000534978,0.00127133,,
-0.10987,0.000535045,0.000636429,,
-0.111376,0.000539053,0.00254152,,
-0.111376,0.0005395,0.00190649,,
-0.111379,0.000539485,0.0012714,,
-0.111375,0.000539783,0.000636519,,
-0.112878,0.000540992,0.00254156,,
-0.11288,0.000541355,0.00190652,,
-0.112879,0.000541121,0.00127143,,
-0.112878,0.000541372,0.000636591,,
-0.114379,0.000535248,0.00254158,,
-0.114378,0.00053601,0.00190655,,
-0.114377,0.000536207,0.00127145,,
-0.114378,0.000536662,0.000636614,,
-0.115879,0.000527766,0.0025416,,
-0.115878,0.000528447,0.00190658,,
-0.115878,0.000528548,0.0012715,,
-0.115882,0.000528835,0.000636645,,
-0.117381,0.000531018,0.0025416,,
-0.117381,0.000531241,0.00190657,,
-0.117383,0.000531215,0.00127148,,
-0.117382,0.000531208,0.00063661,,
-0.118881,0.000532072,0.00254158,,
-0.118881,0.000531981,0.00190656,,
-0.118885,0.00053186,0.00127147,,
-0.118882,0.000531824,0.000636565,,
-0.120386,0.000521123,0.00254156,,
-0.120385,0.000521433,0.00190654,,
-0.120387,0.000521632,0.00127151,,
-0.120385,0.000521719,0.000636603,,
-0.121889,0.000524074,0.00254153,,
-0.121885,0.000524491,0.00190649,,
-0.121887,0.000524964,0.00127145,,
-0.121887,0.000525432,0.000636547,,
-0.123393,0.000525353,0.00254152,,
-0.123391,0.000525715,0.00190648,,
-0.123393,0.000525765,0.0012714,,
-0.123394,0.000525791,0.00063642,,
-0.124899,0.000534393,0.00254154,,
-0.124896,0.000534855,0.00190652,,
-0.124897,0.000535352,0.00127149,,
-0.124895,0.000535736,0.000636516,,
-0.126399,0.000502881,0.00254156,,
-0.126398,0.000503289,0.00190655,,
-0.126396,0.000503935,0.00127153,,
-0.126397,0.000504315,0.000636617,,
-0.1279,0.000508942,0.00254156,,
-0.1279,0.000509663,0.00190654,,
-0.127898,0.000510387,0.00127147,,
-0.127901,0.000510748,0.000636525,,
-0.129405,0.000495553,0.00254155,,
-0.129407,0.00049584,0.00190652,,
-0.129405,0.000496268,0.00127143,,
-0.129404,0.000496395,0.000636448,,
-0.130907,0.000502145,0.00254159,,
-0.130905,0.000502616,0.00190656,,
-0.130905,0.000503337,0.00127149,,
-0.130905,0.000503849,0.000636543,,
-0.132407,0.000487912,0.00254165,,
-0.132405,0.000488365,0.00190664,,
-0.132409,0.000488844,0.00127157,,
-0.132408,0.00048947,0.000636677,,
-0.133911,0.000481006,0.0025417,,
-0.133908,0.000481678,0.0019067,,
-0.133911,0.000481961,0.00127161,,
-0.133911,0.000482183,0.000636704,,
-0.135413,0.000481972,0.00254172,,
-0.13541,0.000482202,0.00190671,,
-0.135412,0.000482403,0.00127161,,
-0.135412,0.000482252,0.000636714,,
-0.136915,0.000500049,0.00254175,,
-0.136914,0.000500645,0.00190672,,
-0.136917,0.000500934,0.00127162,,
-0.136919,0.000501547,0.000636719,,
-0.138415,0.000486366,0.00254179,,
-0.138414,0.000487059,0.00190678,,
-0.138414,0.000487641,0.00127166,,
-0.138417,0.000488186,0.000636808,,
-0.139919,0.000490882,0.00254181,,
-0.139919,0.000491198,0.00190679,,
-0.139918,0.000491582,0.00127167,,
-0.139919,0.000492271,0.000636794,,
-0.141422,0.000486992,0.00254183,,
-0.141423,0.000487756,0.00190681,,
-0.141423,0.000488259,0.00127167,,
-0.141419,0.000488836,0.000636813,,
-0.142923,0.000486575,0.00254186,,
-0.142923,0.000487261,0.00190685,,
-0.142924,0.000487898,0.00127175,,
-0.142921,0.000488617,0.000636869,,
-0.144424,0.000476651,0.00254187,,
-0.144428,0.000477163,0.00190686,,
-0.144427,0.000477634,0.00127177,,
-0.144423,0.000478227,0.000636946,,
-0.145929,0.000494944,0.00254185,,
-0.145929,0.000495557,0.00190684,,
-0.145929,0.00049595,0.00127174,,
-0.145931,0.000496745,0.000636897,,
-0.147433,0.000493474,0.00254185,,
-0.147432,0.000493761,0.00190683,,
-0.147432,0.000493813,0.00127174,,
-0.147435,0.000494337,0.000636803,,
-0.148935,0.000493523,0.00254187,,
-0.148934,0.000494305,0.00190686,,
-0.148934,0.000494767,0.00127179,,
-0.148936,0.000495613,0.00063694,,
-0.150439,0.000487901,0.00254191,,
-0.150439,0.000488881,0.00190691,,
-0.150439,0.000489458,0.00127184,,
-0.150438,0.000490207,0.000636935,,
-0.151942,0.00047846,0.00254194,,
-0.151941,0.000479545,0.00190694,,
-0.151944,0.000480238,0.0012719,,
-0.151942,0.000481078,0.000637056,,
-0.153442,0.000473784,0.00254196,,
-0.153442,0.000474628,0.00190696,,
-0.153445,0.000475358,0.00127191,,
-0.153443,0.000476193,0.000637087,,
-0.154946,0.000474647,0.00254198,,
-0.154946,0.000475779,0.00190698,,
-0.154946,0.00047674,0.00127192,,
-0.154943,0.000477901,0.00063705,,
-0.156446,0.000469755,0.00254203,,
-0.156446,0.000471003,0.00190704,,
-0.156446,0.00047208,0.00127199,,
-0.156447,0.00047335,0.000637142,,
-0.157949,0.000472032,0.00254212,,
-0.15795,0.000473235,0.00190716,,
-0.15795,0.000474269,0.00127213,,
-0.15795,0.000475563,0.000637283,,
-0.159451,0.000474328,0.00254222,,
-0.15945,0.000475844,0.00190731,,
-0.15945,0.000477087,0.00127231,,
-0.15945,0.000478659,0.000637511,,
-0.160953,0.000494698,0.0025423,,
-0.160954,0.000496019,0.00190744,,
-0.160953,0.000497393,0.00127249,,
-0.160955,0.000498969,0.000637701,,
-0.162455,0.000482704,0.00254232,,
-0.162456,0.000484476,0.00190749,,
-0.162456,0.000486117,0.00127253,,
-0.162456,0.000487819,0.000637793,,
-0.16396,0.000477873,0.00254222,,
-0.163958,0.000479648,0.00190744,,
-0.16396,0.00048155,0.00127261,,
-0.163961,0.000483397,0.000637802,,
-0.165461,0.000481721,0.00254189,,
-0.165461,0.000483435,0.00190709,,
-0.165462,0.000485819,0.00127235,,
-0.165461,0.000488274,0.000637776,,
-0.166965,0.000500292,0.00254132,,
-0.166964,0.000501553,0.00190637,,
-0.166964,0.000503054,0.00127135,,
-0.166964,0.000504486,0.00063631,,
-0.168461,0.000495423,0.00254081,,
-0.168459,0.000496529,0.00190572,,
-0.168461,0.000497399,0.0012706,,
-0.168462,0.000498313,0.000635334,,
-0.169964,0.000498887,0.00254051,,
-0.169964,0.000499491,0.00190543,,
-0.169965,0.000500061,0.00127032,,
-0.169966,0.000500383,0.000635195,,
-0.171462,0.000508409,0.00254037,,
-0.171461,0.000508994,0.0019053,,
-0.171463,0.000509605,0.00127022,,
-0.171465,0.000509938,0.000635106,,
-0.172966,0.000511583,0.00254027,,
-0.172966,0.00051171,0.00190521,,
-0.172966,0.000511944,0.00127015,,
-0.172966,0.00051206,0.000635087,,
-0.174467,0.00048336,0.00254021,,
-0.174467,0.000483453,0.00190517,,
-0.17447,0.000483576,0.00127012,,
-0.174471,0.000483671,0.000635057,,
-0.175972,0.000455225,0.00254017,,
-0.175972,0.000455286,0.00190513,,
-0.17597,0.000455331,0.00127009,,
-0.175971,0.000455378,0.00063505,,
-0.177472,0.00047126,0.00254013,,
-0.177472,0.000471503,0.0019051,,
-0.177475,0.0004717,0.00127007,,
-0.177475,0.000471756,0.000635036,,
-0.178972,0.000475582,0.00254011,,
-0.178974,0.000475634,0.00190508,,
-0.178973,0.000475353,0.00127006,,
-0.178975,0.000475159,0.000635033,,
-0.180473,0.000477878,0.00254009,,
-0.180473,0.000477865,0.00190507,,
-0.180474,0.000477966,0.00127005,,
-0.180474,0.000477953,0.000635023,,
-0.181976,0.000480153,0.00254007,,
-0.181975,0.000480216,0.00190505,,
-0.181976,0.000480292,0.00127004,,
-0.181977,0.000480246,0.000635021,,
-0.183478,0.000494082,0.00254006,,
-0.183478,0.000494208,0.00190505,,
-0.18348,0.000494583,0.00127003,,
-0.18348,0.000494666,0.000635014,,
-0.18498,0.000488719,0.00254005,,
-0.184978,0.000488995,0.00190504,,
-0.184979,0.00048897,0.00127002,,
-0.184982,0.000488818,0.000635014,,
-0.186483,0.000482682,0.00254004,,
-0.186484,0.00048268,0.00190503,,
-0.186483,0.00048276,0.00127002,,
-0.186485,0.00048288,0.000635008,,
-0.187983,0.000494014,0.00254003,,
-0.187982,0.000494134,0.00190502,,
-0.187983,0.000494145,0.00127001,,
-0.187984,0.0004941,0.000635009,,
-0.189486,0.000493929,0.00254002,,
-0.189485,0.000493929,0.00190502,,
-0.189485,0.000494031,0.00127001,,
-0.189485,0.00049391,0.000635005,,
-0.190989,0.000509435,0.00254002,,
-0.190988,0.000509538,0.00190501,,
-0.190989,0.000509594,0.00127001,,
-0.190989,0.000509603,0.000635003,,
-0.192489,0.000491247,0.00254001,,
-0.192489,0.000491187,0.00190501,,
-0.192489,0.000491109,0.00127,,
-0.192489,0.000491235,0.000635001,,
-0.193992,0.000504948,0.00254,,
-0.193991,0.000504917,0.001905,,
-0.193991,0.000504795,0.00127,,
-0.193991,0.000504714,0.000635001,,
-0.195494,0.000508562,0.00254,,
-0.195494,0.000508515,0.001905,,
-0.195494,0.000508629,0.00127,,
-0.195494,0.00050867,0.000635001,,
-0.196995,0.000502083,0.00254,,
-0.196995,0.000502031,0.001905,,
-0.196995,0.000502035,0.00127,,
-0.196996,0.00050194,0.000635,,
-0.198498,0.000501247,0.00254,,
-0.198499,0.000501255,0.001905,,
-0.198499,0.000501225,0.00127,,
-0.198498,0.000501201,0.000634999,,
0.118491,-0.000247851,0.00396959,,
0.118493,-0.000247899,0.00476333,,
0.118494,-0.000248022,0.00555708,,
0.116989,-0.000225469,0.00396958,,
0.116989,-0.000225116,0.00476333,,
0.116988,-0.000224961,0.00555707,,
0.115486,-0.000166511,0.00396958,,
0.115487,-0.000166439,0.00476332,,
0.115488,-0.00016674,0.00555706,,
0.113982,-0.00012875,0.00396957,,
0.113983,-0.000129282,0.00476331,,
0.113983,-0.0001297,0.00555706,,
0.11248,-0.000101715,0.00396957,,
0.112482,-0.000101764,0.00476331,,
0.112482,-0.000102032,0.00555706,,
0.110978,-7.42E-05,0.00396956,,
0.110978,-7.44E-05,0.00476331,,
0.110977,-7.49E-05,0.00555705,,
0.109477,-2.67E-05,0.00396955,,
0.109477,-2.68E-05,0.0047633,,
0.109476,-2.71E-05,0.00555705,,
0.107973,6.99E-06,0.00396955,,
0.107972,7.13E-06,0.0047633,,
0.107971,7.34E-06,0.00555704,,
0.106471,5.70E-05,0.00396954,,
0.10647,5.68E-05,0.00476329,,
0.106472,5.64E-05,0.00555703,,
0.104969,0.000105839,0.00396953,,
0.104968,0.000105944,0.00476328,,
0.104968,0.000106152,0.00555702,,
0.103467,0.000143919,0.00396953,,
0.103467,0.000144364,0.00476327,,
0.103467,0.000144519,0.00555702,,
0.101962,0.000146698,0.00396953,,
0.101962,0.000149712,0.00476327,,
0.101963,0.000150856,0.00555702,,
0.100458,0.000176631,0.00396953,,
0.10046,0.000176631,0.00476327,,
0.100461,0.000176527,0.00555702,,
0.0989584,0.000205383,0.00396952,,
0.0989593,0.000208464,0.00476327,,
0.0989612,0.000211461,0.00555701,,
0.0974561,0.000217922,0.00396953,,
0.0974564,0.000217332,0.00476327,,
0.0974556,0.00021659,0.00555702,,
0.0959526,0.000281027,0.00396952,,
0.0959527,0.000281494,0.00476326,,
0.0959541,0.00028215,0.00555701,,
0.0944509,0.00031409,0.00396951,,
0.0944508,0.000312667,0.00476326,,
0.0944507,0.000312496,0.00555701,,
0.0929471,0.000341211,0.00396951,,
0.0929478,0.000341319,0.00476326,,
0.0929477,0.00034162,0.005557,,
0.0914446,0.000373457,0.0039695,,
0.091444,0.000373395,0.00476325,,
0.091445,0.000373513,0.005557,,
0.0899414,0.000437079,0.0039695,,
0.0899423,0.000436965,0.00476324,,
0.089943,0.000436876,0.00555699,,
0.0884395,0.000492318,0.00396949,,
0.0884396,0.000492167,0.00476324,,
0.0884397,0.00049204,0.00555698,,
0.0869353,0.000503294,0.00396949,,
0.0869376,0.00050436,0.00476324,,
0.086937,0.000504969,0.00555698,,
0.0854343,0.000555128,0.00396949,,
0.0854357,0.0005551,0.00476323,,
0.0854353,0.000555284,0.00555697,,
0.0839314,0.000594592,0.00396948,,
0.0839321,0.000594692,0.00476322,,
0.0839335,0.00059494,0.00555697,,
0.0824282,0.000611112,0.00396948,,
0.0824291,0.000611193,0.00476322,,
0.0824294,0.000611449,0.00555697,,
0.0809275,0.000657476,0.00396947,,
0.0809282,0.000657165,0.00476322,,
0.0809283,0.00065688,0.00555696,,
0.0794258,0.000692368,0.00396947,,
0.0794255,0.000692494,0.00476321,,
0.0794249,0.000692643,0.00555696,,
0.0779239,0.00070736,0.00396946,,
0.0779217,0.000708196,0.00476321,,
0.0779215,0.000709374,0.00555696,,
0.0764194,0.000736367,0.00396946,,
0.0764215,0.000736764,0.00476321,,
0.0764211,0.00073719,0.00555696,,
0.0749179,0.00077888,0.00396946,,
0.0749173,0.000779001,0.0047632,,
0.0749187,0.000779018,0.00555695,,
0.0734156,0.000800326,0.00396946,,
0.0734161,0.00080052,0.0047632,,
0.0734159,0.000800852,0.00555695,,
0.0719143,0.000829877,0.00396945,,
0.0719128,0.000829471,0.0047632,,
0.071914,0.00082944,0.00555695,,
0.0704112,0.000836363,0.00396945,,
0.0704128,0.000836257,0.0047632,,
0.0704122,0.000836246,0.00555695,,
0.0689089,0.00085957,0.00396945,,
0.0689086,0.00086127,0.00476319,,
0.0689087,0.000864599,0.00555694,,
0.067408,0.000893584,0.00396944,,
0.067409,0.000893842,0.00476319,,
0.0674078,0.000893611,0.00555694,,
0.0659054,0.000907814,0.00396944,,
0.0659059,0.000907551,0.00476319,,
0.0659054,0.000907175,0.00555694,,
0.0644037,0.000933964,0.00396944,,
0.0644042,0.000933455,0.00476319,,
0.064405,0.000932738,0.00555693,,
0.0629018,0.000952944,0.00396943,,
0.0629015,0.000952823,0.00476318,,
0.0629019,0.000952952,0.00555693,,
0.0613978,0.00098462,0.00396943,,
0.0613975,0.000984684,0.00476318,,
0.0613997,0.000984713,0.00555693,,
0.059898,0.000989705,0.00396943,,
0.0598963,0.000989661,0.00476318,,
0.0598961,0.000989839,0.00555693,,
0.058395,0.00102976,0.00396942,,
0.0583944,0.00102978,0.00476318,,
0.0583949,0.00102969,0.00555692,,
0.056892,0.00104174,0.00396942,,
0.0568931,0.00104149,0.00476318,,
0.0568919,0.00104141,0.00555693,,
0.0553899,0.00106949,0.00396942,,
0.0553903,0.0010694,0.00476317,,
0.0553912,0.00107031,0.00555692,,
0.053886,0.00108808,0.00396942,,
0.0538864,0.00108762,0.00476317,,
0.0538876,0.00108711,0.00555692,,
0.0523849,0.00111402,0.00396942,,
0.0523864,0.00111395,0.00476317,,
0.0523859,0.00111387,0.00555692,,
0.0508822,0.00114119,0.00396941,,
0.0508821,0.0011402,0.00476317,,
0.0508835,0.00113896,0.00555692,,
0.0493802,0.00115007,0.00396941,,
0.049382,0.00115007,0.00476317,,
0.0493811,0.00114997,0.00555692,,
0.0478775,0.00117535,0.00396941,,
0.0478785,0.00117555,0.00476316,,
0.0478785,0.00117566,0.00555692,,
0.0463749,0.00116583,0.00396941,,
0.0463747,0.00116538,0.00476317,,
0.0463753,0.0011645,0.00555692,,
0.0448715,0.0011885,0.00396941,,
0.0448724,0.00118809,0.00476317,,
0.0448721,0.00118768,0.00555692,,
0.0433692,0.00119703,0.00396941,,
0.0433694,0.0011967,0.00476317,,
0.0433708,0.00119643,0.00555692,,
0.0418656,0.00120298,0.00396941,,
0.041867,0.00120252,0.00476317,,
0.0418678,0.00120183,0.00555693,,
0.0403637,0.00123,0.00396941,,
0.0403647,0.00122984,0.00476317,,
0.0403655,0.00122947,0.00555693,,
0.0388613,0.00121277,0.00396941,,
0.038861,0.00121245,0.00476317,,
0.0388623,0.001212,0.00555694,,
0.0373591,0.00121689,0.00396942,,
0.0373596,0.00121674,0.00476318,,
0.03736,0.00121632,0.00555694,,
0.0358581,0.00124916,0.00396941,,
0.0358569,0.00124863,0.00476318,,
0.0358575,0.00124794,0.00555694,,
0.0343546,0.00123142,0.00396942,,
0.0343552,0.00123114,0.00476319,,
0.0343551,0.00123074,0.00555696,,
0.0328518,0.00125962,0.00396943,,
0.0328522,0.00125811,0.0047632,,
0.0328522,0.00125664,0.00555696,,
0.0313486,0.00125051,0.00396944,,
0.0313489,0.00125021,0.00476321,,
0.0313497,0.00124948,0.00555698,,
0.0298473,0.00126725,0.00396945,,
0.0298475,0.00126652,0.00476322,,
0.0298472,0.00126571,0.00555699,,
0.0283445,0.00128355,0.00396946,,
0.0283448,0.00128248,0.00476323,,
0.0283444,0.00128145,0.00555701,,
0.0268429,0.00128084,0.00396947,,
0.0268419,0.00128034,0.00476326,,
0.0268419,0.00127974,0.00555703,,
0.0253392,0.00128494,0.00396949,,
0.0253399,0.00128433,0.00476328,,
0.0253407,0.00128355,0.00555706,,
0.0238374,0.00129532,0.00396952,,
0.0238377,0.00129485,0.00476331,,
0.0238376,0.00129415,0.00555709,,
0.0223354,0.00129287,0.00396955,,
0.0223346,0.0012921,0.00476334,,
0.0223356,0.0012915,0.00555713,,
0.0208328,0.00130594,0.00396959,,
0.0208333,0.00130524,0.00476338,,
0.0208327,0.00130434,0.00555717,,
0.0193302,0.00130502,0.00396964,,
0.0193294,0.0013039,0.00476344,,
0.0193301,0.00130272,0.00555723,,
0.017827,0.00129428,0.0039697,,
0.0178274,0.00129456,0.00476351,,
0.0178268,0.00129455,0.0055573,,
0.0163249,0.00129518,0.00396977,,
0.0163252,0.00129416,0.00476358,,
0.0163252,0.00129307,0.00555738,,
0.0148224,0.00129369,0.00396987,,
0.0148235,0.00129257,0.00476368,,
0.0148212,0.00129093,0.00555748,,
0.0133194,0.0013082,0.00396999,,
0.013319,0.00130649,0.0047638,,
0.0133197,0.00130481,0.00555759,,
0.0118179,0.0012969,0.00397014,,
0.0118184,0.00129506,0.00476395,,
0.0118182,0.00129315,0.00555774,,
0.0103147,0.00127891,0.00397035,,
0.0103152,0.00127666,0.00476415,,
0.010315,0.00127434,0.00555792,,
0.00881238,0.00128753,0.00397065,,
0.00881317,0.00128431,0.00476442,,
0.00881356,0.00128123,0.00555817,,
0.00730959,0.00130087,0.00397104,,
0.00730919,0.00129744,0.00476476,,
0.00730938,0.00129413,0.00555846,,
0.00580733,0.00127207,0.00397158,,
0.00580617,0.00126765,0.00476523,,
0.00580841,0.00126359,0.00555886,,
0.00430539,0.00128129,0.00397221,,
0.00430466,0.00127598,0.00476575,,
0.00430554,0.00127103,0.0055593,,
0.00280244,0.00128146,0.00397294,,
0.00280412,0.00127565,0.00476642,,
0.00280409,0.0012707,0.00555986,,
0.00130254,0.00129158,0.00397369,,
0.00130221,0.00128474,0.00476712,,
0.00130137,0.0012777,0.00556045,,
-0.000204075,0.00127322,0.00397427,,
-0.000203364,0.00126491,0.00476755,,
-0.00020358,0.00125781,0.00556082,,
-0.00170813,0.00125804,0.0039738,,
-0.00170745,0.0012513,0.00476722,,
-0.00170569,0.00124516,0.00556057,,
-0.00321049,0.00125175,0.00397328,,
-0.00321045,0.00124614,0.00476669,,
-0.00320924,0.00124081,0.00556016,,
-0.00471342,0.00123883,0.00397263,,
-0.00471341,0.00123525,0.00476619,,
-0.00471216,0.00123063,0.00555976,,
-0.00621415,0.0012198,0.00397215,,
-0.00621334,0.00121626,0.00476581,,
-0.00621313,0.00121313,0.00555943,,
-0.00771625,0.00118874,0.00397171,,
-0.00771569,0.00118515,0.00476545,,
-0.00771607,0.00118205,0.00555915,,
-0.0092195,0.00116877,0.00397143,,
-0.00921767,0.00116606,0.00476519,,
-0.00921886,0.00116337,0.00555893,,
-0.010722,0.00114173,0.00397121,,
-0.0107212,0.00113884,0.00476499,,
-0.0107201,0.00113588,0.00555876,,
-0.0122222,0.00111939,0.00397108,,
-0.0122217,0.00111719,0.00476486,,
-0.0122213,0.0011146,0.00555863,,
-0.0137245,0.00112364,0.00397097,,
